Star Wars: Episode II - Attack of the Clones;2002;Ten years after initially meeting, Anakin Skywalker shares a forbidden romance with Padmé Amidala, while Obi-Wan Kenobi investigates an assassination attempt on the senator and discovers a secret clone army crafted for the Jedi.;310 676 740;343 103 230;653 779 970
The Hunger Games: Mockingjay - Part 2;2015;Katniss and a team of rebels from District 13 prepare for the final battle that will decide the fate of Panem.;281 723 902;371 704 359;653 428 261
Thor: The Dark World;2013;When the Dark Elves attempt to plunge the universe into darkness, Thor must embark on a perilous and personal journey that will reunite him with doctor Jane Foster.;206 362 140;438 421 000;644 783 140
Moana;2016;In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right.;248 757 044;394 911 853;643 668 897
Sing;2016;In a city of humanoid animals, a hustling theater impresario's attempt to save his theater with a singing competition becomes grander than he anticipates even as its finalists find that their lives will never be the same.;270 578 425;363 759 959;634 338 384
Kung Fu Panda;2008;To everyone's surprise, including his own, Po, an overweight, clumsy panda, is chosen as protector of the Valley of Peace. His suitability will soon be tested as the valley's arch-enemy is on his way.;215 771 591;416 311 606;632 083 197
The Incredibles;2004;While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.;261 441 092;370 165 961;631 607 053
The Martian;2015;An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue.;228 433 663;402 187 155;630 620 818
Hancock;2008;Hancock is a superhero whose ill-considered behavior regularly causes damage in the millions. He changes when the person he saves helps him improve his public image.;227 946 274;401 497 154;629 443 428
Water Gate Bridge;2022;Sequel to "The Battle at Lake Changjin". Follows the Chinese People's Volunteers (CPV) soldiers on a new task, and now their battlefield is a crucial bridge on the retreat route of American troops.;117 294;626 453 986;626 571 280
Fast Five;2011;Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent.;209 837 675;416 300 000;626 137 675
Men in Black 3;2012;Agent J travels in time to M.I.B.'s early days in 1969 to stop an alien from assassinating his friend Agent K and changing history.;179 020 854;445 005 922;624 026 776
Iron Man 2;2010;With the world now aware of his identity as Iron Man, Tony Stark must contend with both his declining health and a vengeful mad man with ties to his father's legacy.;312 433 331;311 500 000;623 933 331
Ratatouille;2007;A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.;206 445 654;417 280 431;623 726 085
Ant-Man and the Wasp;2018;As Scott Lang balances being both a superhero and a father, Hope van Dyne and Dr. Hank Pym present an urgent new mission that finds the Ant-Man fighting alongside The Wasp to uncover secrets from their past.;216 648 740;406 025 399;622 674 139
How to Train Your Dragon 2;2014;When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.;177 002 924;444 534 595;621 537 519
Logan;2017;In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.;226 277 068;392 902 882;619 179 950
The Lost World: Jurassic Park;1997;A research team is sent to the Jurassic Park Site B island to study the dinosaurs there, while an InGen team approaches with another agenda.;229 086 679;389 552 320;618 638 999
Casino Royale;2006;After earning 00 status and a licence to kill, secret agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, Montenegro.;167 445 960;449 056 952;616 502 912
The Passion of the Christ;2004;Depicts the final twelve hours in the life of Jesus of Nazareth, on the day of his crucifixion in Jerusalem.;370 782 930;241 271 576;612 054 506
Mamma Mia!;2008;The story of a bride-to-be trying to find her real father told using hit songs by the popular 1970s group ABBA.;144 169 664;467 088 155;611 257 819
Life of Pi;2012;A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.;124 987 023;484 029 542;609 016 565
Transformers: The Last Knight;2017;A deadly threat from Earth's history reappears and a hunt for a lost artifact takes place between Autobots and Decepticons, while Optimus Prime encounters his creator in space.;130 168 683;475 256 474;605 425 157
Madagascar: Escape 2 Africa;2008;The Madagascar animals fly back to New York City, but crash-land on an African nature reserve, where they meet others of their own kind, and Alex especially discovers his royal heritage as prince of a lion pride.;180 010 950;423 889 404;603 900 354
War of the Worlds;2005;An alien invasion threatens the future of humanity. The catastrophic nightmare is depicted through the eyes of one American family fighting for survival.;234 280 354;369 592 765;603 873 119
Tangled;2010;The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.;200 821 936;391 640 880;592 462 816
Quantum of Solace;2008;James Bond descends into mystery as he tries to stop a mysterious organisation from eliminating a country's most valuable resource.;168 368 427;421 212 055;589 580 482
Men in Black;1997;A police officer joins a secret organization that polices and monitors extraterrestrial interactions on Earth.;250 690 539;338 700 000;589 390 539
The Croods;2013;After their cave is destroyed, a caveman family must trek through an unfamiliar fantastical world with the help of an inventive boy.;187 168 425;400 067 558;587 235 983
The Hangover Part II;2011;Two years after the bachelor party in Las Vegas, Phil, Stu, Alan, and Doug jet to Thailand for Stu's wedding. Stu's plan for a subdued pre-wedding brunch, however, goes seriously awry.;254 464 305;332 300 000;586 764 305
Iron Man;2008;After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.;319 034 126;266 762 121;585 796 247
I Am Legend;2007;Years after a plague kills most of humanity and transforms the rest into monsters, the sole survivor in New York City struggles valiantly to find a cure.;256 393 010;329 017 042;585 410 052
Ready Player One;2018;When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.;137 715 350;445 203 499;582 918 849
Monsters, Inc.;2001;In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think.;290 642 256;289 065 482;579 707 738
Operation Red Sea;2018;PLA Navy Marine Corps launch a hostage rescue operation in the fictional Republic of Ihwea and undergo a fierce battle with rebellions and terrorism.;1 543 547;577 786 879;579 330 426
Night at the Museum;2006;A newly recruited night security guard at the Museum of Natural History discovers that an ancient curse causes the animals and exhibits on display to come to life and wreak havoc.;250 863 268;323 617 961;574 481 229
Fifty Shades of Grey;2015;Literature student Anastasia Steele's life changes forever when she meets handsome, yet tormented, billionaire Christian Grey.;166 167 230;403 484 237;569 651 467
Kong: Skull Island;2017;After the Vietnam war, a team of scientists explores an uncharted island in the Pacific, venturing into the domain of the mighty Kong, and must fight to escape a primal Eden.;168 052 812;398 600 000;566 652 812
The Smurfs;2011;When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world into New York City.;142 614 158;421 135 165;563 749 323
Cars 2;2011;Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.;191 452 396;368 400 000;559 852 396
King Kong;2005;A greedy film producer assembles a team of moviemakers and sets out for the infamous Skull Island, where they find more than just cannibalistic natives.;218 080 025;338 826 353;556 906 378
Puss in Boots;2011;An outlaw cat, his childhood egg-friend and a seductive thief kitty set out in search for the eggs of the fabled Golden Goose to clear his name, restore his lost honor and regain the trust of his mother and town.;149 260 504;405 726 973;554 987 477
